Module	OID	Simple MIB	Full MIB	Type
IP-MIB	.1.3.6.1.2.1.4.7.0	IP-MIB::ipInUnknownProtos.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipInUnknownProtos.0	Counter32
IP-MIB	.1.3.6.1.2.1.4.8.0	IP-MIB::ipInDiscards.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipInDiscards.0	Counter32
IP-MIB	.1.3.6.1.2.1.4.9.0	IP-MIB::ipInDelivers.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipInDelivers.0	Counter32
IP-MIB	.1.3.6.1.2.1.4.10.0	IP-MIB::ipOutRequests.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipOutRequests.0	Counter32
IP-MIB	.1.3.6.1.2.1.4.11.0	IP-MIB::ipOutDiscards.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipOutDiscards.0	Counter32
IP-MIB	.1.3.6.1.2.1.4.13.0	IP-MIB::ipReasmTimeout.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipReasmTimeout.0	Integer32
IP-MIB	.1.3.6.1.2.1.4.14.0	IP-MIB::ipReasmReqds.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipReasmReqds.0	Counter32
IP-MIB	.1.3.6.1.2.1.4.15.0	IP-MIB::ipReasmOKs.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipReasmOKs.0	Counter32
IP-MIB	.1.3.6.1.2.1.4.16.0	IP-MIB::ipReasmFails.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipReasmFails.0	Counter32
IP-MIB	.1.3.6.1.2.1.4.17.0	IP-MIB::ipFragOKs.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipFragOKs.0	Counter32
IP-MIB	.1.3.6.1.2.1.4.18.0	IP-MIB::ipFragFails.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipFragFails.0	Counter32
IP-MIB	.1.3.6.1.2.1.4.19.0	IP-MIB::ipFragCreates.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipFragCreates.0	Counter32
IP-MIB	.1.3.6.1.2.1.4.20.1.1.127.0.0.1	IP-MIB::ipAdEntAddr.127.0.0.1	.iso.org.dod.internet.mgmt.mib-2.ip.ipAddrTable.ipAddrEntry.ipAdEntAddr.127.0.0.1	IP Addr
IP-MIB	.1.3.6.1.2.1.4.20.1.1.192.168.1.114	IP-MIB::ipAdEntAddr.192.168.1.114	.iso.org.dod.internet.mgmt.mib-2.ip.ipAddrTable.ipAddrEntry.ipAdEntAddr.192.168.1.114	IP Addr
IP-MIB	.1.3.6.1.2.1.4.20.1.2.127.0.0.1	IP-MIB::ipAdEntIfIndex.127.0.0.1	.iso.org.dod.internet.mgmt.mib-2.ip.ipAddrTable.ipAddrEntry.ipAdEntIfIndex.127.0.0.1	Integer
IP-MIB	.1.3.6.1.2.1.4.20.1.2.192.168.1.114	IP-MIB::ipAdEntIfIndex.192.168.1.114	.iso.org.dod.internet.mgmt.mib-2.ip.ipAddrTable.ipAddrEntry.ipAdEntIfIndex.192.168.1.114	Integer
IP-MIB	.1.3.6.1.2.1.4.20.1.3.127.0.0.1	IP-MIB::ipAdEntNetMask.127.0.0.1	.iso.org.dod.internet.mgmt.mib-2.ip.ipAddrTable.ipAddrEntry.ipAdEntNetMask.127.0.0.1	IP Addr
IP-MIB	.1.3.6.1.2.1.4.20.1.3.192.168.1.114	IP-MIB::ipAdEntNetMask.192.168.1.114	.iso.org.dod.internet.mgmt.mib-2.ip.ipAddrTable.ipAddrEntry.ipAdEntNetMask.192.168.1.114	IP Addr
IP-MIB	.1.3.6.1.2.1.4.20.1.4.127.0.0.1	IP-MIB::ipAdEntBcastAddr.127.0.0.1	.iso.org.dod.internet.mgmt.mib-2.ip.ipAddrTable.ipAddrEntry.ipAdEntBcastAddr.127.0.0.1	Integer
IP-MIB	.1.3.6.1.2.1.4.20.1.4.192.168.1.114	IP-MIB::ipAdEntBcastAddr.192.168.1.114	.iso.org.dod.internet.mgmt.mib-2.ip.ipAddrTable.ipAddrEntry.ipAdEntBcastAddr.192.168.1.114	Integer
IP-MIB	.1.3.6.1.2.1.4.22.1.1.7.192.168.1.1	IP-MIB::ipNetToMediaIfIndex.7.192.168.1.1	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaIfIndex.7.192.168.1.1	Integer
IP-MIB	.1.3.6.1.2.1.4.22.1.1.7.192.168.1.101	IP-MIB::ipNetToMediaIfIndex.7.192.168.1.101	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaIfIndex.7.192.168.1.101	Integer
IP-MIB	.1.3.6.1.2.1.4.22.1.1.7.192.168.1.102	IP-MIB::ipNetToMediaIfIndex.7.192.168.1.102	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaIfIndex.7.192.168.1.102	Integer
IP-MIB	.1.3.6.1.2.1.4.22.1.1.7.192.168.1.114	IP-MIB::ipNetToMediaIfIndex.7.192.168.1.114	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaIfIndex.7.192.168.1.114	Integer
IP-MIB	.1.3.6.1.2.1.4.22.1.1.7.192.168.1.125	IP-MIB::ipNetToMediaIfIndex.7.192.168.1.125	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaIfIndex.7.192.168.1.125	Integer
IP-MIB	.1.3.6.1.2.1.4.22.1.1.7.192.168.1.127	IP-MIB::ipNetToMediaIfIndex.7.192.168.1.127	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaIfIndex.7.192.168.1.127	Integer
IP-MIB	.1.3.6.1.2.1.4.22.1.1.7.192.168.1.129	IP-MIB::ipNetToMediaIfIndex.7.192.168.1.129	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaIfIndex.7.192.168.1.129	Integer
IP-MIB	.1.3.6.1.2.1.4.22.1.1.7.192.168.1.133	IP-MIB::ipNetToMediaIfIndex.7.192.168.1.133	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaIfIndex.7.192.168.1.133	Integer
IP-MIB	.1.3.6.1.2.1.4.22.1.1.7.192.168.1.144	IP-MIB::ipNetToMediaIfIndex.7.192.168.1.144	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaIfIndex.7.192.168.1.144	Integer
IP-MIB	.1.3.6.1.2.1.4.22.1.1.7.224.0.0.251	IP-MIB::ipNetToMediaIfIndex.7.224.0.0.251	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaIfIndex.7.224.0.0.251	Integer
IP-MIB	.1.3.6.1.2.1.4.22.1.1.7.239.255.255.250	IP-MIB::ipNetToMediaIfIndex.7.239.255.255.250	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaIfIndex.7.239.255.255.250	Integer
IP-MIB	.1.3.6.1.2.1.4.22.1.2.7.192.168.1.1	IP-MIB::ipNetToMediaPhysAddress.7.192.168.1.1	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaPhysAddress.7.192.168.1.1	String
IP-MIB	.1.3.6.1.2.1.4.22.1.2.7.192.168.1.101	IP-MIB::ipNetToMediaPhysAddress.7.192.168.1.101	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaPhysAddress.7.192.168.1.101	String
IP-MIB	.1.3.6.1.2.1.4.22.1.2.7.192.168.1.102	IP-MIB::ipNetToMediaPhysAddress.7.192.168.1.102	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaPhysAddress.7.192.168.1.102	String
IP-MIB	.1.3.6.1.2.1.4.22.1.2.7.192.168.1.114	IP-MIB::ipNetToMediaPhysAddress.7.192.168.1.114	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaPhysAddress.7.192.168.1.114	String
IP-MIB	.1.3.6.1.2.1.4.22.1.2.7.192.168.1.125	IP-MIB::ipNetToMediaPhysAddress.7.192.168.1.125	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaPhysAddress.7.192.168.1.125	String
IP-MIB	.1.3.6.1.2.1.4.22.1.2.7.192.168.1.127	IP-MIB::ipNetToMediaPhysAddress.7.192.168.1.127	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaPhysAddress.7.192.168.1.127	String
IP-MIB	.1.3.6.1.2.1.4.22.1.2.7.192.168.1.129	IP-MIB::ipNetToMediaPhysAddress.7.192.168.1.129	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaPhysAddress.7.192.168.1.129	String
IP-MIB	.1.3.6.1.2.1.4.22.1.2.7.192.168.1.133	IP-MIB::ipNetToMediaPhysAddress.7.192.168.1.133	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaPhysAddress.7.192.168.1.133	String
IP-MIB	.1.3.6.1.2.1.4.22.1.2.7.192.168.1.144	IP-MIB::ipNetToMediaPhysAddress.7.192.168.1.144	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaPhysAddress.7.192.168.1.144	String
IP-MIB	.1.3.6.1.2.1.4.22.1.2.7.224.0.0.251	IP-MIB::ipNetToMediaPhysAddress.7.224.0.0.251	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaPhysAddress.7.224.0.0.251	String
IP-MIB	.1.3.6.1.2.1.4.22.1.2.7.239.255.255.250	IP-MIB::ipNetToMediaPhysAddress.7.239.255.255.250	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaPhysAddress.7.239.255.255.250	String
IP-MIB	.1.3.6.1.2.1.4.22.1.3.7.192.168.1.1	IP-MIB::ipNetToMediaNetAddress.7.192.168.1.1	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaNetAddress.7.192.168.1.1	IP Addr
IP-MIB	.1.3.6.1.2.1.4.22.1.3.7.192.168.1.101	IP-MIB::ipNetToMediaNetAddress.7.192.168.1.101	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaNetAddress.7.192.168.1.101	IP Addr
IP-MIB	.1.3.6.1.2.1.4.22.1.3.7.192.168.1.102	IP-MIB::ipNetToMediaNetAddress.7.192.168.1.102	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaNetAddress.7.192.168.1.102	IP Addr
IP-MIB	.1.3.6.1.2.1.4.22.1.3.7.192.168.1.114	IP-MIB::ipNetToMediaNetAddress.7.192.168.1.114	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaNetAddress.7.192.168.1.114	IP Addr
IP-MIB	.1.3.6.1.2.1.4.22.1.3.7.192.168.1.125	IP-MIB::ipNetToMediaNetAddress.7.192.168.1.125	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaNetAddress.7.192.168.1.125	IP Addr
IP-MIB	.1.3.6.1.2.1.4.22.1.3.7.192.168.1.127	IP-MIB::ipNetToMediaNetAddress.7.192.168.1.127	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaNetAddress.7.192.168.1.127	IP Addr
IP-MIB	.1.3.6.1.2.1.4.22.1.3.7.192.168.1.129	IP-MIB::ipNetToMediaNetAddress.7.192.168.1.129	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaNetAddress.7.192.168.1.129	IP Addr
IP-MIB	.1.3.6.1.2.1.4.22.1.3.7.192.168.1.133	IP-MIB::ipNetToMediaNetAddress.7.192.168.1.133	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaNetAddress.7.192.168.1.133	IP Addr
IP-MIB	.1.3.6.1.2.1.4.22.1.3.7.192.168.1.144	IP-MIB::ipNetToMediaNetAddress.7.192.168.1.144	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaNetAddress.7.192.168.1.144	IP Addr
IP-MIB	.1.3.6.1.2.1.4.22.1.3.7.224.0.0.251	IP-MIB::ipNetToMediaNetAddress.7.224.0.0.251	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaNetAddress.7.224.0.0.251	IP Addr
IP-MIB	.1.3.6.1.2.1.4.22.1.3.7.239.255.255.250	IP-MIB::ipNetToMediaNetAddress.7.239.255.255.250	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaNetAddress.7.239.255.255.250	IP Addr
IP-MIB	.1.3.6.1.2.1.4.22.1.4.7.192.168.1.1	IP-MIB::ipNetToMediaType.7.192.168.1.1	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaType.7.192.168.1.1	Integer
IP-MIB	.1.3.6.1.2.1.4.22.1.4.7.192.168.1.101	IP-MIB::ipNetToMediaType.7.192.168.1.101	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaType.7.192.168.1.101	Integer
IP-MIB	.1.3.6.1.2.1.4.22.1.4.7.192.168.1.102	IP-MIB::ipNetToMediaType.7.192.168.1.102	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaType.7.192.168.1.102	Integer
IP-MIB	.1.3.6.1.2.1.4.22.1.4.7.192.168.1.114	IP-MIB::ipNetToMediaType.7.192.168.1.114	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaType.7.192.168.1.114	Integer
IP-MIB	.1.3.6.1.2.1.4.22.1.4.7.192.168.1.125	IP-MIB::ipNetToMediaType.7.192.168.1.125	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaType.7.192.168.1.125	Integer
IP-MIB	.1.3.6.1.2.1.4.22.1.4.7.192.168.1.127	IP-MIB::ipNetToMediaType.7.192.168.1.127	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaType.7.192.168.1.127	Integer
IP-MIB	.1.3.6.1.2.1.4.22.1.4.7.192.168.1.129	IP-MIB::ipNetToMediaType.7.192.168.1.129	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaType.7.192.168.1.129	Integer
IP-MIB	.1.3.6.1.2.1.4.22.1.4.7.192.168.1.133	IP-MIB::ipNetToMediaType.7.192.168.1.133	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaType.7.192.168.1.133	Integer
IP-MIB	.1.3.6.1.2.1.4.22.1.4.7.192.168.1.144	IP-MIB::ipNetToMediaType.7.192.168.1.144	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaType.7.192.168.1.144	Integer
IP-MIB	.1.3.6.1.2.1.4.22.1.4.7.224.0.0.251	IP-MIB::ipNetToMediaType.7.224.0.0.251	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaType.7.224.0.0.251	Integer
IP-MIB	.1.3.6.1.2.1.4.22.1.4.7.239.255.255.250	IP-MIB::ipNetToMediaType.7.239.255.255.250	.iso.org.dod.internet.mgmt.mib-2.ip.ipNetToMediaTable.ipNetToMediaEntry.ipNetToMediaType.7.239.255.255.250	Integer
IP-MIB	.1.3.6.1.2.1.4.23.0	IP-MIB::ipRoutingDiscards.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipRoutingDiscards.0	Counter32
IP-MIB	.1.3.6.1.2.1.5.1.0	IP-MIB::icmpInMsgs.0	.iso.org.dod.internet.mgmt.mib-2.icmp.icmpInMsgs.0	Counter32
IP-MIB	.1.3.6.1.2.1.5.2.0	IP-MIB::icmpInErrors.0	.iso.org.dod.internet.mgmt.mib-2.icmp.icmpInErrors.0	Counter32
IP-MIB	.1.3.6.1.2.1.5.3.0	IP-MIB::icmpInDestUnreachs.0	.iso.org.dod.internet.mgmt.mib-2.icmp.icmpInDestUnreachs.0	Counter32
IP-MIB	.1.3.6.1.2.1.5.4.0	IP-MIB::icmpInTimeExcds.0	.iso.org.dod.internet.mgmt.mib-2.icmp.icmpInTimeExcds.0	Counter32
IP-MIB	.1.3.6.1.2.1.5.5.0	IP-MIB::icmpInParmProbs.0	.iso.org.dod.internet.mgmt.mib-2.icmp.icmpInParmProbs.0	Counter32
IP-MIB	.1.3.6.1.2.1.5.6.0	IP-MIB::icmpInSrcQuenchs.0	.iso.org.dod.internet.mgmt.mib-2.icmp.icmpInSrcQuenchs.0	Counter32
IP-MIB	.1.3.6.1.2.1.5.7.0	IP-MIB::icmpInRedirects.0	.iso.org.dod.internet.mgmt.mib-2.icmp.icmpInRedirects.0	Counter32
IP-MIB	.1.3.6.1.2.1.5.8.0	IP-MIB::icmpInEchos.0	.iso.org.dod.internet.mgmt.mib-2.icmp.icmpInEchos.0	Counter32
IP-MIB	.1.3.6.1.2.1.5.9.0	IP-MIB::icmpInEchoReps.0	.iso.org.dod.internet.mgmt.mib-2.icmp.icmpInEchoReps.0	Counter32
IP-MIB	.1.3.6.1.2.1.5.10.0	IP-MIB::icmpInTimestamps.0	.iso.org.dod.internet.mgmt.mib-2.icmp.icmpInTimestamps.0	Counter32
IP-MIB	.1.3.6.1.2.1.5.11.0	IP-MIB::icmpInTimestampReps.0	.iso.org.dod.internet.mgmt.mib-2.icmp.icmpInTimestampReps.0	Counter32
IP-MIB	.1.3.6.1.2.1.5.12.0	IP-MIB::icmpInAddrMasks.0	.iso.org.dod.internet.mgmt.mib-2.icmp.icmpInAddrMasks.0	Counter32
IP-MIB	.1.3.6.1.2.1.5.13.0	IP-MIB::icmpInAddrMaskReps.0	.iso.org.dod.internet.mgmt.mib-2.icmp.icmpInAddrMaskReps.0	Counter32
IP-MIB	.1.3.6.1.2.1.5.14.0	IP-MIB::icmpOutMsgs.0	.iso.org.dod.internet.mgmt.mib-2.icmp.icmpOutMsgs.0	Counter32
IP-MIB	.1.3.6.1.2.1.5.15.0	IP-MIB::icmpOutErrors.0	.iso.org.dod.internet.mgmt.mib-2.icmp.icmpOutErrors.0	Counter32
IP-MIB	.1.3.6.1.2.1.5.16.0	IP-MIB::icmpOutDestUnreachs.0	.iso.org.dod.internet.mgmt.mib-2.icmp.icmpOutDestUnreachs.0	Counter32
IP-MIB	.1.3.6.1.2.1.5.17.0	IP-MIB::icmpOutTimeExcds.0	.iso.org.dod.internet.mgmt.mib-2.icmp.icmpOutTimeExcds.0	Counter32
IP-MIB	.1.3.6.1.2.1.5.18.0	IP-MIB::icmpOutParmProbs.0	.iso.org.dod.internet.mgmt.mib-2.icmp.icmpOutParmProbs.0	Counter32
IP-MIB	.1.3.6.1.2.1.5.19.0	IP-MIB::icmpOutSrcQuenchs.0	.iso.org.dod.internet.mgmt.mib-2.icmp.icmpOutSrcQuenchs.0	Counter32
IP-MIB	.1.3.6.1.2.1.5.20.0	IP-MIB::icmpOutRedirects.0	.iso.org.dod.internet.mgmt.mib-2.icmp.icmpOutRedirects.0	Counter32
IP-MIB	.1.3.6.1.2.1.5.21.0	IP-MIB::icmpOutEchos.0	.iso.org.dod.internet.mgmt.mib-2.icmp.icmpOutEchos.0	Counter32
IP-MIB	.1.3.6.1.2.1.5.22.0	IP-MIB::icmpOutEchoReps.0	.iso.org.dod.internet.mgmt.mib-2.icmp.icmpOutEchoReps.0	Counter32
IP-MIB	.1.3.6.1.2.1.5.23.0	IP-MIB::icmpOutTimestamps.0	.iso.org.dod.internet.mgmt.mib-2.icmp.icmpOutTimestamps.0	Counter32
IP-MIB	.1.3.6.1.2.1.5.24.0	IP-MIB::icmpOutTimestampReps.0	.iso.org.dod.internet.mgmt.mib-2.icmp.icmpOutTimestampReps.0	Counter32
IP-MIB	.1.3.6.1.2.1.5.25.0	IP-MIB::icmpOutAddrMasks.0	.iso.org.dod.internet.mgmt.mib-2.icmp.icmpOutAddrMasks.0	Counter32
IP-MIB	.1.3.6.1.2.1.5.26.0	IP-MIB::icmpOutAddrMaskReps.0	.iso.org.dod.internet.mgmt.mib-2.icmp.icmpOutAddrMaskReps.0	Counter32
TCP-MIB	.1.3.6.1.2.1.6.1.0	TCP-MIB::tcpRtoAlgorithm.0	.iso.org.dod.internet.mgmt.mib-2.tcp.tcpRtoAlgorithm.0	Integer
TCP-MIB	.1.3.6.1.2.1.6.2.0	TCP-MIB::tcpRtoMin.0	.iso.org.dod.internet.mgmt.mib-2.tcp.tcpRtoMin.0	Integer32
TCP-MIB	.1.3.6.1.2.1.6.3.0	TCP-MIB::tcpRtoMax.0	.iso.org.dod.internet.mgmt.mib-2.tcp.tcpRtoMax.0	Integer32
TCP-MIB	.1.3.6.1.2.1.6.4.0	TCP-MIB::tcpMaxConn.0	.iso.org.dod.internet.mgmt.mib-2.tcp.tcpMaxConn.0	Integer32
TCP-MIB	.1.3.6.1.2.1.6.5.0	TCP-MIB::tcpActiveOpens.0	.iso.org.dod.internet.mgmt.mib-2.tcp.tcpActiveOpens.0	Counter32
TCP-MIB	.1.3.6.1.2.1.6.6.0	TCP-MIB::tcpPassiveOpens.0	.iso.org.dod.internet.mgmt.mib-2.tcp.tcpPassiveOpens.0	Counter32
TCP-MIB	.1.3.6.1.2.1.6.7.0	TCP-MIB::tcpAttemptFails.0	.iso.org.dod.internet.mgmt.mib-2.tcp.tcpAttemptFails.0	Counter32
TCP-MIB	.1.3.6.1.2.1.6.8.0	TCP-MIB::tcpEstabResets.0	.iso.org.dod.internet.mgmt.mib-2.tcp.tcpEstabResets.0	Counter32
TCP-MIB	.1.3.6.1.2.1.6.9.0	TCP-MIB::tcpCurrEstab.0	.iso.org.dod.internet.mgmt.mib-2.tcp.tcpCurrEstab.0	Gauge32
TCP-MIB	.1.3.6.1.2.1.6.10.0	TCP-MIB::tcpInSegs.0	.iso.org.dod.internet.mgmt.mib-2.tcp.tcpInSegs.0	Counter32
TCP-MIB	.1.3.6.1.2.1.6.11.0	TCP-MIB::tcpOutSegs.0	.iso.org.dod.internet.mgmt.mib-2.tcp.tcpOutSegs.0	Counter32
TCP-MIB	.1.3.6.1.2.1.6.12.0	TCP-MIB::tcpRetransSegs.0	.iso.org.dod.internet.mgmt.mib-2.tcp.tcpRetransSegs.0	Counter32
TCP-MIB	.1.3.6.1.2.1.6.13.1.1.0.0.0.0.0.0.0.0.0.0	TCP-MIB::tcpConnState.0.0.0.0.0.0.0.0.0.0	.iso.org.dod.internet.mgmt.mib-2.tcp.tcpConnTable.tcpConnEntry.tcpConnState.0.0.0.0.0.0.0.0.0.0	Integer
TCP-MIB	.1.3.6.1.2.1.6.13.1.1.0.0.0.0.22.0.0.0.0.0	TCP-MIB::tcpConnState.0.0.0.0.22.0.0.0.0.0	.iso.org.dod.internet.mgmt.mib-2.tcp.tcpConnTable.tcpConnEntry.tcpConnState.0.0.0.0.22.0.0.0.0.0	Integer
TCP-MIB	.1.3.6.1.2.1.6.13.1.1.0.0.0.0.49163.0.0.0.0.0	TCP-MIB::tcpConnState.0.0.0.0.49163.0.0.0.0.0	.iso.org.dod.internet.mgmt.mib-2.tcp.tcpConnTable.tcpConnEntry.tcpConnState.0.0.0.0.49163.0.0.0.0.0	Integer
TCP-MIB	.1.3.6.1.2.1.6.13.1.1.0.0.0.0.54950.0.0.0.0.0	TCP-MIB::tcpConnState.0.0.0.0.54950.0.0.0.0.0	.iso.org.dod.internet.mgmt.mib-2.tcp.tcpConnTable.tcpConnEntry.tcpConnState.0.0.0.0.54950.0.0.0.0.0	Integer
TCP-MIB	.1.3.6.1.2.1.6.13.1.1.127.0.0.1.53.0.0.0.0.0	TCP-MIB::tcpConnState.127.0.0.1.53.0.0.0.0.0	.iso.org.dod.internet.mgmt.mib-2.tcp.tcpConnTable.tcpConnEntry.tcpConnState.127.0.0.1.53.0.0.0.0.0	Integer
TCP-MIB	.1.3.6.1.2.1.6.13.1.1.127.0.0.1.54.0.0.0.0.0	TCP-MIB::tcpConnState.127.0.0.1.54.0.0.0.0.0	.iso.org.dod.internet.mgmt.mib-2.tcp.tcpConnTable.tcpConnEntry.tcpConnState.127.0.0.1.54.0.0.0.0.0	Integer
TCP-MIB	.1.3.6.1.2.1.6.13.1.1.127.0.0.1.8082.0.0.0.0.0	TCP-MIB::tcpConnState.127.0.0.1.8082.0.0.0.0.0	.iso.org.dod.internet.mgmt.mib-2.tcp.tcpConnTable.tcpConnEntry.tcpConnState.127.0.0.1.8082.0.0.0.0.0	Integer
TCP-MIB	.1.3.6.1.2.1.6.13.1.1.127.0.0.1.60110.0.0.0.0.0	TCP-MIB::tcpConnState.127.0.0.1.60110.0.0.0.0.0	.iso.org.dod.internet.mgmt.mib-2.tcp.tcpConnTable.tcpConnEntry.tcpConnState.127.0.0.1.60110.0.0.0.0.0	Integer
TCP-MIB	.1.3.6.1.2.1.6.13.1.1.127.0.0.1.60120.0.0.0.0.0	TCP-MIB::tcpConnState.127.0.0.1.60120.0.0.0.0.0	.iso.org.dod.internet.mgmt.mib-2.tcp.tcpConnTable.tcpConnEntry.tcpConnState.127.0.0.1.60120.0.0.0.0.0	Integer
TCP-MIB	.1.3.6.1.2.1.6.13.1.1.192.168.1.114.53.0.0.0.0.0	TCP-MIB::tcpConnState.192.168.1.114.53.0.0.0.0.0	.iso.org.dod.internet.mgmt.mib-2.tcp.tcpConnTable.tcpConnEntry.tcpConnState.192.168.1.114.53.0.0.0.0.0	Integer
TCP-MIB	.1.3.6.1.2.1.6.13.1.1.192.168.1.114.49163.192.168.1.133.55923	TCP-MIB::tcpConnState.192.168.1.114.49163.192.168.1.133.55923	.iso.org.dod.internet.mgmt.mib-2.tcp.tcpConnTable.tcpConnEntry.tcpConnState.192.168.1.114.49163.192.168.1.133.55923	Integer
TCP-MIB	.1.3.6.1.2.1.6.13.1.1.192.168.1.114.49163.192.168.1.144.60459	TCP-MIB::tcpConnState.192.168.1.114.49163.192.168.1.144.60459	.iso.org.dod.internet.mgmt.mib-2.tcp.tcpConnTable.tcpConnEntry.tcpConnState.192.168.1.114.49163.192.168.1.144.60459	Integer
TCP-MIB	.1.3.6.1.2.1.6.13.1.1.192.168.1.114.49181.17.57.144.52.5223	TCP-MIB::tcpConnState.192.168.1.114.49181.17.57.144.52.5223	.iso.org.dod.internet.mgmt.mib-2.tcp.tcpConnTable.tcpConnEntry.tcpConnState.192.168.1.114.49181.17.57.144.52.5223	Integer
